OBJECTID,ORGANIZATI,UNIT,SUBUNIT,SUBUNIT2,FIREID,FIRENAME,FIRENUMBER,FIRECODE,CAUSE,SPECCAUSE,STATCAUSE,SIZECLASS,SIZECLASSN,PROTECTION,FIREPROTTY,FIRETYPE,YEAR_,STARTDATED,CONTRDATED,OUTDATED,GACC,DISPATCH,GACCN,STATE,STATE_FIPS,FIPS,DLATITUDE,DLONGITUDE,TOTALACRES,TRPGENCAUS,TRPSPECCAU
172557,BLM,AK,AKAFS,,80822,BTT SW 47,0,8676,Natural,0,0,NR,0.00000000000,1,21,2,1982,,,7/10/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.38280000000,-152.88600000000,0.00000000000,1,0
172558,BLM,AK,AKAFS,,80823,CEM N 40,0,8677,Natural,0,0,NR,0.00000000000,6,16,1,1982,,7/10/1982,7/11/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.99960000000,-144.91920000000,0.00000000000,1,0
172559,BLM,AK,AKAFS,,80825,DCK S 50,0,8679,Natural,0,0,C,3.00000000000,1,11,1,1982,7/10/1982,7/10/1982,7/11/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.14940000000,-156.60260000000,20.00000000000,1,0
172560,BLM,AK,AKAFS,,80826,STEWART CR,0,8680,,0,0,NR,0.00000000000,7,37,3,1982,,7/16/1982,,AKCC,Mat-su Southwest Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.36640000000,-147.75210000000,0.00000000000,0,0
172561,BLM,AK,AKAFS,,80827,DCK SE 70,0,8681,Natural,0,0,NR,0.00000000000,1,21,2,1982,7/10/1982,7/10/1982,7/10/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.34950000000,-154.91930000000,0.00000000000,1,0
172562,BLM,AK,AKAFS,,80829,DCK SE 80,0,8683,Natural,0,0,NR,0.00000000000,6,16,1,1982,7/10/1982,7/10/1982,7/11/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.98280000000,-155.21930000000,0.00000000000,1,0
172563,BLM,AK,AKAFS,,80830,213021,0,8684,Natural,0,0,B,2.00000000000,6,16,1,1982,7/10/1982,7/10/1982,7/11/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.04950000000,-155.76940000000,2.00000000000,1,0
172564,BLM,AK,AKAFS,,80831,204017,0,8685,Natural,0,0,B,2.00000000000,6,16,1,1982,7/10/1982,7/11/1982,7/12/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,63.28270000000,-156.08570000000,1.00000000000,1,0
172565,BLM,AK,AKAFS,,80832,PLOVER LK,0,8686,Human,0,0,NR,0.00000000000,6,26,2,1982,7/10/1982,,7/11/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.73280000000,-151.03560000000,0.00000000000,0,0
172566,BLM,AK,AKAFS,,80833,GALNE 22,0,8687,Natural,0,0,NR,0.00000000000,1,11,1,1982,7/11/1982,7/11/1982,7/11/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.98270000000,-156.11920000000,0.00000000000,1,0
172567,BLM,AK,AKAFS,,80834,GAL N 50,0,8688,Natural,0,0,B,2.00000000000,6,16,1,1982,7/11/1982,7/12/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.63270000000,-156.61930000000,2.00000000000,1,0
172568,BLM,AK,AKAFS,,80835,213027,0,8689,Natural,0,0,NR,0.00000000000,6,16,1,1982,7/11/1982,7/12/1982,7/12/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.59930000000,-160.93600000000,0.00000000000,1,0
172569,BLM,AK,AKAFS,,80836,GAL N 25,0,8690,Natural,0,0,B,2.00000000000,6,16,1,1982,7/12/1982,7/12/1982,7/12/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.13270000000,-156.75250000000,1.00000000000,1,0
172570,BLM,AK,AKAFS,,80837,BKC SE 19,0,8691,Natural,0,0,NR,0.00000000000,1,11,1,1982,7/12/1982,7/12/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.68270000000,-160.70270000000,0.00000000000,1,0
172571,BLM,AK,AKAFS,,80838,BKC E 13,0,8692,Natural,0,0,C,3.00000000000,1,11,1,1982,7/12/1982,7/12/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.91600000000,-160.60270000000,25.00000000000,1,0
172572,BLM,AK,AKAFS,,80839,IAN N 65,0,8693,Natural,0,0,C,3.00000000000,6,16,1,1982,7/12/1982,7/13/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.89940000000,-160.93630000000,80.00000000000,1,0
172573,BLM,AK,AKAFS,,80840,IAN N 67,0,8694,Natural,0,0,C,3.00000000000,6,16,1,1982,7/12/1982,7/12/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.94940000000,-159.93630000000,10.00000000000,1,0
172574,BLM,AK,AKAFS,,80842,GAL NW 43,0,8696,Human,0,0,NR,0.00000000000,6,16,1,1982,7/12/1982,7/13/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.38270000000,-157.65260000000,0.00000000000,2,8
172575,BLM,AK,AKAFS,,80843,213023,0,8697,Natural,0,0,NR,0.00000000000,6,16,1,1982,7/12/1982,7/12/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.63270000000,-160.80270000000,0.00000000000,1,0
172576,BLM,AK,AKAFS,,80844,GMT NE 35,0,8698,Natural,0,0,NR,0.00000000000,1,11,1,1982,7/12/1982,7/12/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.89930000000,-160.45270000000,0.00000000000,1,0
172577,BLM,AK,AKAFS,,80845,IMUK SW 27,0,8699,Natural,0,0,NR,0.00000000000,1,11,1,1982,7/12/1982,7/12/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.38260000000,-164.13600000000,0.00000000000,1,0
172578,BLM,AK,AKAFS,,80846,FISH LAKE,0,8700,Natural,0,0,NR,0.00000000000,1,11,1,1982,7/12/1982,7/12/1982,7/13/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.11620000000,-151.21910000000,0.00000000000,1,0
172579,BLM,AK,AKAFS,,80847,DCK E 46,0,8701,Natural,0,0,B,2.00000000000,6,16,1,1982,7/12/1982,7/12/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.13280000000,-158.51950000000,4.00000000000,1,0
172580,BLM,AK,AKAFS,,80848,DCK E 35,0,8702,Natural,0,0,B,2.00000000000,6,16,1,1982,7/12/1982,7/13/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.09940000000,-158.53610000000,3.00000000000,1,0
172581,BLM,AK,AKAFS,,80849,DCK NW 110,0,8703,Natural,0,0,B,2.00000000000,6,26,2,1982,7/13/1982,7/13/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.89940000000,-160.33630000000,1.00000000000,1,0
172582,BLM,AK,AKAFS,,80850,213024,0,8704,Natural,0,0,C,3.00000000000,6,16,1,1982,7/13/1982,7/14/1982,7/16/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.43280000000,-154.10260000000,15.00000000000,1,0
172583,BLM,AK,AKAFS,,80851,HIUS SW 19,0,8705,Natural,0,0,B,2.00000000000,6,16,1,1982,7/13/1982,7/14/1982,7/14/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.71610000000,-154.40260000000,3.00000000000,1,0
172584,BLM,AK,AKAFS,,80852,HUS SW 20,0,8706,Natural,0,0,NR,0.00000000000,6,16,1,1982,7/13/1982,7/13/1982,7/13/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.73280000000,-154.41930000000,0.00000000000,1,0
172585,BLM,AK,AKAFS,,80853,BTT SE 42,0,8707,Natural,0,0,NR,0.00000000000,1,21,2,1982,7/13/1982,,7/14/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.33290000000,-150.66930000000,0.00000000000,1,0
172586,BLM,AK,AKAFS,,80854,DCK SW 50,0,8708,Natural,0,0,B,2.00000000000,1,11,1,1982,7/13/1982,7/13/1982,7/14/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.21610000000,-157.33600000000,5.00000000000,1,0
172587,BLM,AK,AKAFS,,80855,SALMON 1,0,8709,Natural,0,0,NR,0.00000000000,6,16,1,1982,7/13/1982,7/13/1982,7/14/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.84970000000,-141.66930000000,0.00000000000,1,0
172588,BLM,AK,AKAFS,,80856,DCK W 85,0,8710,Natural,0,0,B,2.00000000000,1,11,1,1982,7/13/1982,7/13/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.11610000000,-160.03610000000,1.00000000000,1,0
172589,BLM,AK,AKAFS,,80857,DCK W 107,0,8711,Natural,0,0,C,3.00000000000,1,11,1,1982,7/13/1982,7/13/1982,7/13/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.09940000000,-160.83620000000,20.00000000000,1,0
172590,BLM,AK,AKAFS,,80858,CHR RV 1,0,8712,Natural,0,0,NR,0.00000000000,1,11,1,1982,7/13/1982,7/13/1982,7/14/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.66640000000,-141.93580000000,0.00000000000,1,0
172591,BLM,AK,AKAFS,,80859,DEAD HORSE,0,8713,Natural,0,0,B,2.00000000000,1,21,2,1982,7/13/1982,,7/14/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,69.24960000000,-150.00290000000,1.00000000000,1,0
172592,BLM,AK,AKAFS,,80860,DCK SE 105,0,8714,Natural,0,0,NR,0.00000000000,1,11,1,1982,7/14/1982,7/14/1982,7/14/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.03280000000,-153.88600000000,0.00000000000,1,0
172593,BLM,AK,AKAFS,,80861,213026,0,8715,Human,0,0,NR,0.00000000000,6,16,1,1982,7/14/1982,7/14/1982,7/14/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.29970000000,-142.53560000000,0.00000000000,2,8
172594,BLM,AK,AKAFS,,80862,STEVENS,0,8716,Natural,0,0,B,2.00000000000,6,16,1,1982,7/14/1982,7/14/1982,7/15/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.34960000000,-149.41930000000,7.00000000000,1,0
172595,BLM,AK,AKAFS,,80863,DCK W 18,0,8717,Natural,0,0,NR,0.00000000000,1,21,2,1982,7/14/1982,7/14/1982,7/14/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.91610000000,-157.58610000000,0.00000000000,1,0
172596,BLM,AK,AKAFS,,80864,NORUTAK,0,8718,Natural,0,0,B,2.00000000000,6,16,1,1982,7/14/1982,7/15/1982,7/15/1982,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.86620000000,-154.38600000000,2.00000000000,1,0
172597,BLM,AK,AKAFS,,80865,213031,0,8719,Human,0,0,NR,0.00000000000,6,26,2,1982,7/16/1982,,7/16/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.76640000000,-141.13560000000,0.00000000000,0,0
172598,BLM,AK,AKAFS,,80866,202030,0,8720,Human,0,0,NR,0.00000000000,6,16,1,1982,7/18/1982,7/18/1982,7/18/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.28290000000,-145.35220000000,0.00000000000,4,11
172599,BLM,AK,AKAFS,,80868,202031,0,8722,Human,0,0,NR,0.00000000000,6,16,1,1982,7/21/1982,7/21/1982,7/22/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,61.81620000000,-145.21880000000,0.00000000000,2,8
172600,BLM,AK,AKAFS,,80869,211031,0,8723,Natural,0,0,B,2.00000000000,1,11,1,1982,,,7/9/1982,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.49950000000,-149.01910000000,1.00000000000,1,0
172601,BLM,AK,AKAFS,,80870,ORT TWENTY,0,8724,Human,0,0,B,2.00000000000,6,16,1,1982,7/26/1982,7/28/1982,7/30/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.01630000000,-142.55220000000,8.00000000000,2,8
172602,BLM,AK,AKAFS,,80873,203033,0,8727,Human,0,0,NR,0.00000000000,6,16,1,1982,7/31/1982,7/31/1982,7/31/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.53280000000,-150.33550000000,0.00000000000,6,3
172603,BLM,AK,AKAFS,,80874,SUPER HOLE,0,8728,Human,0,0,NR,0.00000000000,6,16,1,1982,,,8/3/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.44940000000,-150.56890000000,0.00000000000,2,8
172604,BLM,AK,AKAFS,,80876,202035,0,8730,Human,0,0,B,2.00000000000,6,16,1,1982,,,8/6/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.93300000000,-143.61890000000,1.00000000000,8,27
172605,BLM,AK,AKAFS,,80877,BACHELOR,0,8731,Human,0,0,NR,0.00000000000,6,16,1,1982,,,8/6/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.94940000000,-155.58570000000,0.00000000000,4,15
172606,BLM,AK,AKAFS,,80878,ANI SW 23,0,8732,Natural,0,0,B,2.00000000000,6,26,2,1982,,,8/8/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,61.28260000000,-160.08570000000,1.00000000000,1,0
172607,BLM,AK,AKAFS,,80879,CEM W 12,0,8733,Human,0,0,NR,0.00000000000,1,11,1,1982,,,8/9/1982,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.54960000000,-145.18580000000,0.00000000000,9,30
172608,BLM,AK,AKAFS,,80880,OTZ N 15,0,8734,Natural,0,0,B,2.00000000000,1,11,1,1982,,,8/10/1982,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.13270000000,-162.61950000000,1.00000000000,1,0
172609,BLM,AK,AKAFS,,80883,SPORTSMAN,0,8737,Human,0,0,NR,0.00000000000,6,16,1,1982,8/12/1982,8/12/1982,8/12/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.48270000000,-150.03550000000,0.00000000000,2,8
172610,BLM,AK,AKAFS,,80885,NORTHWAY,0,8739,Human,0,0,B,2.00000000000,6,16,1,1982,8/14/1982,8/15/1982,8/16/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.83300000000,-141.91880000000,1.00000000000,2,8
172611,BLM,AK,AKAFS,,80886,202037,0,8740,Human,0,0,NR,0.00000000000,6,16,1,1982,8/16/1982,8/16/1982,8/20/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,61.73280000000,-145.75210000000,0.00000000000,2,8
172612,BLM,AK,AKAFS,,80887,ISLET,0,8741,Human,0,0,NR,0.00000000000,6,16,1,1982,8/18/1982,8/19/1982,8/20/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.41610000000,-150.25220000000,0.00000000000,2,8
172613,BLM,AK,AKAFS,,80888,DLG NE 58,0,8742,Human,0,0,B,2.00000000000,6,16,1,1982,8/21/1982,8/22/1982,8/23/1982,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,59.73260000000,-157.28550000000,5.00000000000,3,10
172614,BLM,AK,AKAFS,,80889,TSG DUMP,0,8743,Human,0,0,NR,0.00000000000,6,16,1,1982,8/23/1982,8/23/1982,8/23/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.38300000000,-143.35220000000,0.00000000000,4,11
172615,BLM,AK,AKAFS,,80890,203038,0,8744,Human,0,0,C,3.00000000000,6,16,1,1982,8/16/1982,8/18/1982,8/19/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,58.09930000000,-152.53550000000,19.00000000000,9,32
172616,BLM,AK,AKAFS,,80891,202039,0,8745,Human,0,0,NR,0.00000000000,1,11,1,1982,8/23/1982,8/24/1982,8/27/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.14950000000,-146.68550000000,0.00000000000,2,8
172617,BLM,AK,AKAFS,,80893,HUSKY,0,8747,Human,0,0,NR,0.00000000000,1,11,1,1982,8/28/1982,8/28/1982,8/28/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.34970000000,-142.95220000000,0.00000000000,8,27
172618,BLM,AK,AKAFS,,80895,FULLER LK,0,8749,Human,0,0,NR,0.00000000000,6,16,1,1982,,,9/10/1982,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.48270000000,-150.08550000000,0.00000000000,2,8
172619,BLM,AK,AKAFS,,80896,202040,0,8750,Human,0,0,B,2.00000000000,6,16,1,1982,,,9/9/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,61.71620000000,-144.76880000000,5.00000000000,2,8
172620,BLM,AK,AKAFS,,80897,202045,0,8751,Human,0,0,NR,0.00000000000,1,11,1,1982,9/15/1982,9/15/1982,9/21/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.06620000000,-146.45220000000,0.00000000000,6,25
172621,BLM,AK,AKAFS,,80898,202046,0,8752,Human,0,0,NR,0.00000000000,6,16,1,1982,9/15/1982,9/15/1982,9/20/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.26620000000,-145.35220000000,0.00000000000,4,11
172622,BLM,AK,AKAFS,,80899,202047,0,8753,Human,0,0,NR,0.00000000000,1,11,1,1982,9/15/1982,9/15/1982,9/20/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.01620000000,-146.71890000000,0.00000000000,6,25
172623,BLM,AK,AKAFS,,80900,202048K,0,8754,Human,0,0,NR,0.00000000000,3,13,1,1982,9/16/1982,9/16/1982,9/20/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,61.98280000000,-147.06890000000,0.00000000000,6,25
172624,BLM,AK,AKAFS,,80901,5TE W 3,0,8755,Human,0,0,NR,0.00000000000,6,16,1,1982,9/21/1982,9/21/1982,9/22/1982,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.13300000000,-142.55220000000,0.00000000000,9,30
172625,BLM,AK,AKAFS,,80902,202052,0,8756,Human,0,0,NR,0.00000000000,6,16,1,1982,9/16/1982,9/21/1982,9/30/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,61.86620000000,-145.60220000000,0.00000000000,2,8
172626,BLM,AK,AKAFS,,80903,202054,0,8757,Human,0,0,NR,0.00000000000,6,16,1,1982,9/23/1982,9/23/1982,9/23/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.26620000000,-145.35220000000,0.00000000000,4,12
172627,BLM,AK,AKAFS,,80904,202055,0,8758,Human,0,0,NR,0.00000000000,6,26,2,1982,9/25/1982,,9/28/1982,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.01620000000,-145.00210000000,0.00000000000,0,0
172628,BLM,AK,AKAFS,,76998,303003,0,8476,Human,0,0,C,3.00000000000,3,13,1,1983,4/12/1983,4/13/1983,4/13/1983,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.49920000000,-152.30220000000,22.00000000000,3,10
172629,BLM,AK,AKAFS,,76999,303004,0,8477,Human,0,0,B,2.00000000000,3,13,1,1983,4/12/1983,4/13/1983,4/13/1983,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.49920000000,-152.28550000000,4.00000000000,3,10
172630,BLM,AK,AKAFS,,77000,DELTA SW15,0,8478,Human,0,0,D,4.00000000000,6,26,2,1983,4/26/1983,4/26/1983,4/26/1983,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.86630000000,-146.00230000000,200.00000000000,0,0
172631,BLM,AK,AKAFS,,77001,TSG E 5,0,8479,Human,0,0,NR,0.00000000000,1,11,1,1983,,,5/3/1983,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.43300000000,-143.18560000000,0.00000000000,8,27
172632,BLM,AK,AKAFS,,77002,313001,0,8480,,0,0,G,7.00000000000,7,37,3,1983,,7/17/1983,7/17/1983,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.01630000000,-146.41900000000,35450.00000000000,0,0
172633,BLM,AK,AKAFS,,77003,TSG W 2,0,8481,Human,0,0,NR,0.00000000000,1,11,1,1983,5/10/1983,5/10/1983,5/11/1983,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.36630000000,-143.36890000000,0.00000000000,9,30
172634,BLM,AK,AKAFS,,77004,FYU NW 38,0,8482,Human,0,0,B,2.00000000000,6,16,1,1983,5/11/1983,5/11/1983,5/12/1983,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.03300000000,-146.31930000000,3.00000000000,2,8
172635,BLM,AK,AKAFS,,77005,TSG SE 26,0,8483,Human,0,0,B,2.00000000000,6,16,1,1983,5/11/1983,5/11/1983,5/12/1983,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.13300000000,-142.51890000000,5.00000000000,9,30
172636,BLM,AK,AKAFS,,77006,ORWELL,0,8484,Human,0,0,B,2.00000000000,6,26,2,1983,5/11/1983,5/11/1983,5/11/1983,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.78280000000,-155.88590000000,2.00000000000,0,0
172637,BLM,AK,AKAFS,,77007,BIG SE 11,0,8485,Human,0,0,C,3.00000000000,6,16,1,1983,5/11/1983,5/14/1983,5/14/1983,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.83290000000,-145.68560000000,15.00000000000,5,30
172638,BLM,AK,AKAFS,,77009,FWW RANGE,0,8487,Human,0,0,E,5.00000000000,6,16,1,1983,5/11/1983,5/11/1983,5/17/1983,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.81620000000,-147.61910000000,350.00000000000,5,30
172639,BLM,AK,AKAFS,,77010,313002,0,8488,Human,0,0,NR,0.00000000000,6,16,1,1983,5/14/1983,5/14/1983,5/14/1983,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.08300000000,-143.38550000000,0.00000000000,6,3
172640,BLM,AK,AKAFS,,77011,GAL W 1,0,8489,Human,0,0,B,2.00000000000,1,11,1,1983,5/16/1983,5/16/1983,5/16/1983,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.76600000000,-156.91920000000,1.00000000000,4,12
172641,BLM,AK,AKAFS,,77012,CRC 2 E,0,8490,Human,0,0,B,2.00000000000,6,16,1,1983,5/17/1983,5/18/1983,5/18/1983,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.79970000000,-144.10250000000,2.00000000000,4,12
172642,BLM,AK,AKAFS,,77013,302004,0,8491,Human,0,0,NR,0.00000000000,6,16,1,1983,5/15/1983,5/15/1983,5/20/1983,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.28290000000,-145.45220000000,0.00000000000,4,12
172643,BLM,AK,AKAFS,,77014,ILI E 30,0,8492,Human,0,0,C,3.00000000000,6,16,1,1983,5/20/1983,5/21/1983,5/24/1983,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,59.74930000000,-153.93550000000,33.00000000000,4,11
172644,BLM,AK,AKAFS,,77015,WLK E 20,0,8493,Human,0,0,E,5.00000000000,6,16,1,1983,5/21/1983,5/22/1983,5/23/1983,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.59940000000,-159.13610000000,300.00000000000,2,8
172645,BLM,AK,AKAFS,,77016,313003,0,8494,Human,0,0,NR,0.00000000000,6,16,1,1983,5/23/1983,5/23/1983,5/23/1983,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.38300000000,-143.36890000000,0.00000000000,4,12
172646,BLM,AK,AKAFS,,77017,FYU NW 40,0,8495,Human,0,0,B,2.00000000000,6,16,1,1983,5/24/1983,5/24/1983,5/26/1983,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.03300000000,-146.40270000000,3.00000000000,8,27
172647,BLM,AK,AKAFS,,77018,CEM WNW 17,0,8496,Natural,0,0,B,2.00000000000,1,11,1,1983,5/26/1983,5/27/1983,5/27/1983,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.69960000000,-145.41920000000,1.00000000000,1,0
172648,BLM,AK,AKAFS,,77019,311039,0,8497,,0,0,NR,0.00000000000,7,37,3,1983,5/29/1983,6/15/1983,,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.76620000000,-148.10240000000,0.00000000000,0,0
172649,BLM,AK,AKAFS,,77020,311040,0,8498,,0,0,NR,0.00000000000,7,37,3,1983,5/29/1983,5/31/1983,,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.74960000000,-147.28570000000,0.00000000000,0,0
172650,BLM,AK,AKAFS,,77021,311042,0,8499,,0,0,NR,0.00000000000,7,37,3,1983,5/30/1983,5/30/1983,,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,65.19960000000,-147.25250000000,0.00000000000,0,0
172651,BLM,AK,AKAFS,,77022,311045,0,8500,,0,0,NR,0.00000000000,7,37,3,1983,5/30/1983,5/30/1983,,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.83290000000,-147.33580000000,0.00000000000,0,0
172652,BLM,AK,AKAFS,,77023,TSG N 66,0,8501,Human,0,0,C,3.00000000000,1,11,1,1983,5/30/1983,5/31/1983,6/1/1983,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.23300000000,-141.75230000000,15.00000000000,2,8
